"Px
Code",ID,"Medication
Description","Unit
Price"
637000000,702613,alcohol (ethyl)-sodium citrate 30-4 % solution 5 mL Syringe,120.72
637000000,702629,aspirin 150 mg suppository 1 each,0.5
637000000,702650,aspirin 75 mg suppository 1 each,0.5
637000000,702653,bisacodyl 5 mg suppository 1 each,2.6
637000000,702654,QUEtiapine 12.5 mg suppository 1 suppository,11.81
637000000,702664,multivitamin renal failure 50-0.5 mg tablet 1 partial tablet,5.22
637000000,702666,diazePAM 7.5 mg kit 7.5 mg KIT,745.3
637000000,702667,riboflavin 25 mg tablet 1 partial tablet,2.07
637000000,702669,caffeine 50 mg tablet 1 partial tablet,2.2
637000000,702672,magnesium gluconate 13.5 mg (250 mg) tablet 1 partial tablet,2.16
637000000,702674,ubiquinone 200 mg tablet 1 tablet,5.72
637000000,702675,ubiquinone 100 mg tablet 1 partial tablet,5.72
637000000,702676,ubiquinone 50 mg tablet 1 partial tablet,5.72
637000000,702715,metroNIDAZOLE 1 % spray non-aerosol 100 mL Spray Bottle,339.18
637000000,702717,pediatric multivitamin-iron tablet chewable 1 partial tablet,0.5
637000000,702719,glutaraldehyde 99.35 % solution 100 mL Bottle,307
637000000,702720,trifluoperazine 2.5 mg tablet 1 partial tablet,5.54
637000000,702725,pyridoxal phosphate 100 mg tablet 1 each,5.63
637000000,702742,acetaminophen 40 mg suppository 1 suppository,0.5
637000000,702752,dapsone 2 mg/mL suspension 100 mL Bottle,12.92
637000000,702806,ascorbic acid (vitamin C) 100 mg/mL suspension 100 mL Bottle,9.91
637000000,702806,ascorbic acid (vitamin C) 100 mg/mL suspension 5 mL Cup,9.91
637000000,702806,ascorbic acid (vitamin C) 100 mg/mL suspension 2.5 mL Syringe,9.91
637000000,70284,potassium-sodium-phosphate 280-160-250 mg powder in packet 1 each Packet,3.14
637000000,70284,potassium-sodium-phosphate 280-160-250 mg powder in packet 100 each Packet,3.14
637000000,70285,fluocinolone acetonide oil 0.01 % drops 20 mL DROP BTL,574.48
637000000,702904,glyBURIDE 1 mg/mL suspension 30 mL Bottle,12.04
637000000,702935,NIFEdipine in plasticized base 0.3 % ointment 30 g Jar,143.56
637000000,703033,clopidogrel 0.5 mg/mL suspension 20 mL Bottle,5.03
637000000,703036,ciprofloxacin 10 mg/mL suspension microcapsule recon 10 mL Bottle,5.09
637000000,703039,cefpodoxime 5 mg/mL suspension 20 mL Bottle,5.22
637000000,703042,amoxicillin 5 mg/mL suspension 20 mL Bottle,5.11
637000000,703045,cefuroxime 5 mg/mL suspension 20 mL Bottle,5.74
637000000,703048,cephalexin 5 mg/mL suspension 20 mL Bottle,5.03
637000000,703051,penicillin V potassium 5 mg/mL solution 20 mL Bottle,5.01
637000000,703057,sulfamethoxazole-trimethoprim 10-2 mg/mL suspension 10 mL Bottle,7.24
637000000,70306,ARIPiprazole 2 mg tablet 30 each Bottle,32.26
637000000,70306,ARIPiprazole 2 mg tablet 30 each BLIST PACK,32.78
637000000,703128,azithromycin 2 mg/mL suspension for reconstitution 10 mL Bottle,36.19
637000000,703143,clarithromycin 50 mg/mL suspension for reconstitution 50 mL Bottle,9.73
637000000,703270,dantrolene 5 mg/mL suspension 100 mL Bottle,269.68
637000000,703314,valproate 50 mg/mL solution 5 mL Cup,6.35
637000000,703314,valproate 50 mg/mL solution 473 mL Bottle,6.44
637000000,703314,valproate 50 mg/mL solution 10 mL Cup,6.35
637000000,703314,valproate 50 mg/mL solution 20 mL Cup,5.44
637000000,703314,valproate 50 mg/mL solution 15 mL Cup,5.44
637000000,703315,phenytoin 25 mg/mL suspension 237 mL Bottle,6.17
637000000,703315,phenytoin 25 mg/mL suspension 4 mL Cup,31.15
637000000,703315,phenytoin 25 mg/mL suspension 8 mL Cup,6.3
637000000,703315,phenytoin 25 mg/mL suspension 12 mL Cup,6.3
637000000,703315,phenytoin 25 mg/mL suspension 16 mL Cup,6.3
637000000,703315,phenytoin 25 mg/mL suspension 5 mL Cup,6.3
637000000,703316,megestrol 40 mg/mL suspension 240 mL Bottle,52.9
637000000,703316,megestrol 40 mg/mL suspension 10 mL Cup,12.28
637000000,703316,megestrol 40 mg/mL suspension 20 mL Cup,26.07
637000000,703316,megestrol 40 mg/mL suspension 5 mL Cup,5.96
637000000,703317,lithium citrate 8 mEq/5 mL solution 5 mL Cup,8.22
637000000,703317,lithium citrate 8 mEq/5 mL solution 500 mL Bottle,309
637000000,703318,midazolam 2 mg/mL syrup 5 mL Cup,26.14
637000000,703318,midazolam 2 mg/mL syrup 0.5 mL Syringe,11.34
637000000,703318,midazolam 2 mg/mL syrup 1 mL Syringe,12.68
637000000,703318,midazolam 2 mg/mL syrup 2.5 mL Syringe,16.69
637000000,703318,midazolam 2 mg/mL syrup 118 mL Bottle,207.92
637000000,703359,mesalamine 400 mg capsule delayed release(DR/EC) 180 each Bottle,28.15
637000000,703360,fish oil 1 000 mg capsule 50 each Bottle,2.29
637000000,703360,fish oil 1 000 mg capsule 1 each BLIST PACK,2.53
637000000,703362,vitamin E 100 unit capsule 100 each Bottle,2.06
637000000,7034,salsalate 500 mg tablet 100 each Bottle,9.03
637000000,703424,soap-mineral oil-glycerin enema 400 mL Bag,25.8
637000000,703434,insulin regular 1 Unit/mL solution 100 mL Bag,40.6
637000000,703484,multivitamin/mineral-prenatal tablet 100 each Bottle,5.13
637000000,703485,chloral hydrate 50 mg/mL suspension 240 mL Bottle,84.88
637000000,703485,chloral hydrate 50 mg/mL suspension 60 mL Bottle,25.16
637000000,703485,chloral hydrate 50 mg/mL suspension 5 mL Cup,6.68
637000000,703485,chloral hydrate 50 mg/mL suspension 2 mL Syringe,11.34
637000000,703485,chloral hydrate 50 mg/mL suspension 10 mL Cup,8.36
637000000,703486,multivitamin-minerals tablet 200 each Bottle,0.5
637000000,703486,multivitamin-minerals tablet 130 each Bottle,0.5
637000000,703486,multivitamin-minerals tablet 100 each Bottle,0.5
637000000,703486,multivitamin-minerals tablet 300 each Bottle,0.5
637000000,703491,vitamin E 400 Unit capsule 100 each Bottle,2.04
637000000,703500,metoprolol tartrate 12.5 mg suppository 1 suppository BLIST PACK,12.91
637000000,703501,midodrine in Vanicream 0.2 % cream 240 g Jar,409.72
637000000,703502,morphine in Lipoderm 3 mg/g (0.3%) cream 1 mL Tube,25.16
637000000,703503,morphine in LipoDerm 6 mg/g (0.6%) cream 1 mL Tube,25.3
637000000,703504,morphine in LipoDerm 9 mg/g (0.9%) cream 1 mL Tube,25.44
637000000,703506,phytonadione (vitamin K1) 0.25 mg capsule 1 capsule,14.6
637000000,703508,mineral oil oil 15 mL DROP BTL,21.9
637000000,703510,minocycline 10 mg/mL suspension 100 mL Bottle,24.93
637000000,703511,mometasone (PF) 0.1 % cream 240 g Jar,368.88
637000000,703512,monobenzone in Vanicream 5 % cream 480 g Jar,508.36
637000000,703513,monobenzone in Vanicream 10 % cream 480 g Jar,668.2
637000000,703514,monobenzone in Vanicream 20 % cream 480 g Jar,989.32
637000000,703515,morphine in Aquaphor 0.5 mg/0.2 mL ointment 0.2 mL Jar,21.73
637000000,703516,salicylic acid-urea in Aquaphor 2-20 % ointment 120 g Jar,300.24
637000000,703517,salicylic acid-urea in Vanicream 2-20 % cream 120 g Jar,297.9
637000000,703518,salicylic acid PF 3 % ointment 120 g Jar,162.18
637000000,703519,salicylic acid in Vanicream 3 % cream 120 g Jar,137.22
637000000,703520,salicylic acid-urea in Aquaphor 3-20 % ointment 120 g Jar,300.24
637000000,703522,salicylic acid PF 5 % ointment 120 g Jar,161.79
637000000,703523,salicylic acid in Vanicream 5 % cream 120 g Jar,136.05
637000000,703524,salicylic acid-coal tar in petrolatum 5-2 % ointment 240 g Jar,130.2
637000000,703526,salicylic acid-urea in Aquaphor 5-20 % ointment 120 g Jar,300.24
637000000,703527,salicylic acid in Aquaphor 10 % ointment 120 g Jar,142.29
637000000,703530,salicylic acid-urea in Aquaphor 10-40 % ointment 120 g Jar,304.14
637000000,703532,salicylic acid-fluorouracil in plasticized base (PF) 20-5 % ointment 15 g Jar,313.35
637000000,703533,preservative free cream cream 454 g Jar,150.01
637000000,703534,menthol-phenol-lime water-zn oxide lotion 120 mL Bottle,134.1
637000000,703535,chloramphenicol-sulfanilamide-tolnaftate powder 30 g Jar,458.14
637000000,703536,guaiacol-chlorobutanol-balsam peru-eugenol paste 1 g Jar,78.56
637000000,703538,NIFEdipine in plasticized base 0.1 % ointment 30 g Jar,103.39
637000000,703539,nitroglycerin in plasticized base 0.2 % ointment 30 g Jar,159.84
637000000,703540,nitroglycerin in plasticized base 0.3 % ointment 30 g Jar,165.89
637000000,703541,nitrofurazone in mixed PEG base 0.2 % cream 30 g Jar,94.52
637000000,703544,pilocarpine 0.4 % solution 5 mL Bottle,11.9
637000000,703545,sodium chloride 0.2% with heparin 1 unit/mL 50 mL Syringe,35.6
637000000,703547,sodium thiosulfate in zinc oxide 25 % ointment 240 g Jar,247.2
637000000,703548,sulfurated lime solution 480 mL Bottle,242.52
637000000,703551,testosterone in petrolatum 2 % ointment 30 g Jar,107.39
637000000,703554,triple sulfa cream 100 g Jar,192.6
637000000,703555,polymyxin B-bacitracin-zinc oxide ointment 30 g Jar,106.41
637000000,703556,white ointment ointment 240 g Jar,189.48
637000000,703558,cholestyramine-mineral oil in triple paste 5-5 % paste 240 g Jar,194.94
637000000,703559,monosodium glutamate 3 mg capsule 1 capsule,233.15
637000000,703560,monosodium glutamate 10 mg capsule 1 capsule,76.95
637000000,703561,monosodium glutamate 30 mg capsule 1 capsule,27.64
637000000,703562,monosodium glutamate 60 mg capsule 1 capsule,17.02
637000000,703563,monosodium glutamate 500 mg capsule 1 capsule,5.3
637000000,703564,resourcinol-calamine lotion 240 mL Bottle,506.2
637000000,703566,promethazine in LipoDerm 12.5 mg/g cream 1 mL Tube,15.75
637000000,703568,sodium benzoate 50 mg capsule 1 capsule,54.46
637000000,703569,sodium benzoate 250 mg capsule 1 capsule,14.6
637000000,703570,sodium metabisulfite 3 mg capsule 1 capsule,68.01
637000000,703571,sodium metabisulfite 30 mg capsule 1 capsule,11.25
637000000,703572,sodium metabisulfite 10 mg capsule 1 capsule,23.74
637000000,703573,sodium metabisulfite 60 mg capsule 1 capsule,8.13
637000000,703575,tacrolimus in Aquaphor 0.1 % ointment 60 g Jar,412.42
637000000,703576,tacrolimus in Vanicream 0.1 % cream 60 g Jar,409.54
637000000,703577,tacrolimus 2 mg suppository 1 suppository BLIST PACK,43.87
637000000,703579,Temozolomide,"1,074.90"
637000000,703580,urea in Vanicream 20 % cream 120 g Jar,269.43
637000000,703581,Vanicream-plasticized base 80-20 % cream 454 g Jar,183.94
637000000,703586,promethazine in LipoDerm 7.5 mg/0.1 mL cream 1 mL Tube,5.86
637000000,703587,QUEtiapine 25 mg suppository 1 suppository BLIST PACK,18.62
637000000,703589,rose geranium-sesame oil spray non-aerosol 15 mL Spray Bottle,93.64
637000000,703590,zinc oxide-starch in Vanicream 10-15 % cream 120 g Jar,148.53
637000000,703591,zinc oxide in plasticized base (PF) 10 % ointment 120 g Jar,132.54
637000000,703593,zinc oxide in plasticized base (PF) 20 % ointment 454 g Jar,392.81
637000000,703597,sirolimus in petrolatum 1 % ointment 15 g Jar,415.89
637000000,703601,aspirin 20.25 mg tablet chewable 1 partial tablet,0.5
637000000,703605,p-hydroxybenzoic acid 50 mg capsule 1 capsule,65.48
637000000,703606,p-hydroxybenzoic acid 250 mg capsule 1 capsule,17.38
637000000,703611,atenolol 2 mg/mL suspension 120 mL Bottle,5.01
637000000,703613,baclofen 5 mg/mL suspension 120 mL Bottle,6.11
637000000,703613,baclofen 5 mg/mL suspension 2 mL Syringe,6.07
637000000,703613,baclofen 5 mg/mL suspension 3 mL Syringe,6.06
637000000,703613,baclofen 5 mg/mL suspension 4 mL Syringe,6.06
637000000,703614,bethanechol 5 mg/mL suspension 120 mL Bottle,286.9
637000000,703616,captopril 1 mg/mL suspension 100 mL Bottle,20.64
637000000,703617,carbidopa-levodopa 2.5-10 mg/mL suspension 200 mL Bottle,12.19
637000000,703618,carvedilol 1.67 mg/mL suspension 60 mL Bottle,5.07
637000000,703621,cloNIDine 5 mcg/mL suspension 120 mL Bottle,14.66
637000000,703622,clonazePAM (sugar-free) 0.1 mg/mL suspension 120 mL Bottle,253.22
637000000,703622,clonazePAM (sugar-free) 0.1 mg/mL suspension 1 mL Syringe,12.09
637000000,703622,clonazePAM (sugar-free) 0.1 mg/mL suspension 2.5 mL Syringe,15.23
637000000,703622,clonazePAM (sugar-free) 0.1 mg/mL suspension 5 mL Cup,20.47
637000000,703623,clopidogrel 5 mg/mL suspension 150 mL Bottle,245.95
637000000,703625,diazoxide dilution 10 mg/mL suspension 10 mL Bottle,70.03
637000000,703626,dilTIAZem 12 mg/mL suspension 120 mL Bottle,31.04
637000000,703626,dilTIAZem 12 mg/mL suspension 7.5 mL Cup,6.1
637000000,703626,dilTIAZem 12 mg/mL suspension 2.5 mL Syringe,5.37
637000000,703626,dilTIAZem 12 mg/mL suspension 5 mL Cup,5.74
637000000,703626,dilTIAZem 12 mg/mL suspension 10 mL Cup,6.47
637000000,703630,dilTIAZem 12 mg/mL suspension 120 mL Bottle,22.64
637000000,703631,dipyridamole 10 mg/mL suspension 120 mL Bottle,244
637000000,703635,flecainide 20 mg/mL suspension 120 mL Bottle,273.64
637000000,703636,flucytosine 50 mg/mL suspension 500 mL Bottle,"13,615.50"
637000000,703638,folic acid 50 mcg/mL solution 30 mL Bottle,7.94
637000000,703640,hydroCHLOROthiazide 5 mg/mL suspension 120 mL Bottle,236.98
637000000,703640,hydroCHLOROthiazide 5 mg/mL suspension 5 mL Cup,15.19
637000000,703641,HYDROmorphone 10 mg/mL solution 1 mL Syringe,5.39
637000000,703642,hydroxychloroquine 25 mg/mL suspension 120 mL Bottle,10.32
637000000,703643,hydroxyurea 100 mg/mL suspension 5 mL Cup,16.64
637000000,703643,hydroxyurea 100 mg/mL suspension 10 mL Cup,28.28
637000000,703644,isradipine 1 mg/mL suspension 50 mL Bottle,50.63
637000000,703645,labetalol 40 mg/mL suspension 120 mL Bottle,56.8
637000000,703645,labetalol 40 mg/mL suspension 1 mL Syringe,5.42
637000000,703647,lamoTRIgine 1 mg/mL suspension 100 mL Bottle,247.25
637000000,703648,lamoTRIgine 1 mg/mL suspension 100 mL Bottle,247.25
637000000,703649,melatonin 1 mg/mL suspension 240 mL Bottle,3.21
637000000,703649,melatonin 1 mg/mL suspension 3 mL Syringe,3.21
637000000,703649,melatonin 1 mg/mL suspension 480 mL Bottle,2.17
637000000,703650,melatonin 1 mg/mL suspension 240 mL Bottle,3.21
637000000,703651,metOLazone 1 mg/mL suspension 120 mL Bottle,8.22
637000000,703652,metOLazone 1 mg/mL suspension 120 mL Bottle,8.22
637000000,703653,metoprolol tartrate 10 mg/mL suspension 480 mL Bottle,80.2
637000000,703653,metoprolol tartrate 10 mg/mL suspension 2.5 mL Syringe,6.8
637000000,703653,metoprolol tartrate 10 mg/mL suspension 5 mL Cup,8.61
637000000,703653,metoprolol tartrate 10 mg/mL suspension 10 mL Cup,12.21
637000000,703653,metoprolol tartrate 10 mg/mL suspension 15 mL Cup,15.82
637000000,703653,metoprolol tartrate 10 mg/mL suspension 1.25 mL Syringe,5.9
637000000,703653,metoprolol tartrate 10 mg/mL suspension 7.5 mL Cup,10.41
637000000,703656,morphine (special dilution) 0.1 mg/mL suspension 40 mL Bottle,190.31
637000000,703656,morphine (special dilution) 0.1 mg/mL suspension 10 mL Bottle,172.4
637000000,703656,morphine (special dilution) 0.1 mg/mL suspension 1 mL Syringe,22.49
637000000,703656,morphine (special dilution) 0.1 mg/mL suspension 2 mL Syringe,39.98
637000000,703656,morphine (special dilution) 0.1 mg/mL suspension 0.5 mL Syringe,5.05
637000000,703657,moxifloxacin 20 mg/mL suspension 60 mL Bottle,118.49
637000000,703658,lisinopril 1 mg/mL suspension 100 mL Bottle,46.73
637000000,703658,lisinopril 1 mg/mL suspension 5 mL Cup,5.56
637000000,703659,moxifloxacin 20 mg/mL suspension 60 mL Bottle,118.49
637000000,703660,nadolol 10 mg/mL suspension 80 mL Bottle,127.78
637000000,703661,nadolol 10 mg/mL suspension 80 mL Bottle,371.52
637000000,703662,NIFEdipine 4 mg/mL suspension 75 mL Bottle,19.44
637000000,703662,NIFEdipine 4 mg/mL suspension 30 mL Bottle,42.66
637000000,703662,NIFEdipine 4 mg/mL suspension 2.5 mL Syringe,13.89
637000000,703666,prazosin 100 mcg/mL suspension 250 mL Bottle,18.83
637000000,703669,raNITIdine 1.5 mg/mL solution 20 mL Bottle,8.57
637000000,703696,Methylprednisolone,52.93
637000000,703700,rifAMPin 25 mg/mL suspension 120 mL Bottle,329.41
637000000,703700,rifAMPin 25 mg/mL suspension 12 mL Cup,39.4
637000000,703700,rifAMPin 25 mg/mL suspension 240 mL Bottle,649.68
637000000,703701,rifAMPin 25 mg/mL suspension 120 mL Bottle,329.41
637000000,703702,rifAXIMin 20 mg suspension 220 mL Bottle,59.63
637000000,703702,rifAXIMin 20 mg suspension 440 mL Bottle,59.63
637000000,703702,rifAXIMin 20 mg suspension 27.5 mL Cup,59.63
637000000,703703,rifAXIMin 20 mg suspension 220 mL Bottle,59.63
637000000,703703,rifAXIMin 20 mg suspension 440 mL Bottle,59.63
637000000,703704,sevelamer 50 mg/mL suspension 240 mL Bottle,58.26
637000000,703704,sevelamer 50 mg/mL suspension 16 mL Cup,58.26
637000000,703704,sevelamer 50 mg/mL suspension 8 mL Cup,58.26
637000000,703705,sildenafil 2.5 mg/mL suspension 320 mL Bottle,"1,878.24"
637000000,703706,spironolactone 5 mg/mL suspension 240 mL Bottle,295.48
637000000,703706,spironolactone 5 mg/mL suspension 20 mL Cup,30.62
637000000,703706,spironolactone 5 mg/mL suspension 2 mL Syringe,7.6
637000000,703706,spironolactone 5 mg/mL suspension 2.5 mL Syringe,8.26
637000000,703711,topiramate 6 mg/mL suspension 400 mL Bottle,"1,274.40"
637000000,703711,topiramate 6 mg/mL suspension 100 mL Bottle,363.6
637000000,703714,ursodiol 20 mg/mL suspension 255 mL Bottle,219.67
637000000,703714,ursodiol 20 mg/mL suspension 15 mL Cup,47.68
637000000,703714,ursodiol 20 mg/mL suspension 25 mL Cup,72.81
637000000,703714,ursodiol 20 mg/mL suspension 12.5 mL Cup,38.82
637000000,703716,valACYclovir 50 mg/mL suspension 180 mL Bottle,314.2
637000000,703716,valACYclovir 50 mg/mL suspension 10 mL Cup,6.82
637000000,703716,valACYclovir 50 mg/mL suspension 20 mL Cup,43.8
637000000,703718,vancomycin 50 mg/mL solution 2.5 mL Syringe,7.31
637000000,703721,zonisamide 10 mg/mL suspension 100 mL Bottle,12.34
637000000,703721,zonisamide 10 mg/mL suspension 5 mL Cup,12.34
637000000,703722,acetaZOLAMIDE 25 mg/mL suspension 120 mL Bottle,21.08
637000000,703724,allopurinol 20 mg/mL suspension 120 mL Bottle,164.44
637000000,703728,salicylic acid in Vanicream 10 % cream 120 g Jar,137.61
637000000,703729,salicylic acid-urea in Aquaphor 10-25 % ointment 120 g Jar,301.02
637000000,703818,digoxin 50 mcg/mL solution 60 mL DROP BTL,414.06
637000000,703818,digoxin 50 mcg/mL solution 2.5 mL Syringe,22.21
637000000,703818,digoxin 50 mcg/mL solution 5 mL Cup,39.42
637000000,703847,vancomycin 2.5% (25 mg/mL) drops 15 mL DROP BTL,58.87
637000000,703878,alcohol (ethyl)-sodium citrate 30-2.8 % solution 19.6 mL Vial,81.61
637000000,703878,alcohol (ethyl)-sodium citrate 30-2.8 % solution 2 mL Syringe,81.61
637000000,703878,alcohol (ethyl)-sodium citrate 30-2.8 % solution 3 mL Syringe,81.61
637000000,703949,lidocaine-prilocaine 2.5-2.5 % gel 1.7 g Cartridge,61.16
637000000,70397,QUEtiapine 50 mg tablet 100 each BLIST PACK,5.79
637000000,70397,QUEtiapine 50 mg tablet 1 each BLIST PACK,5.91
637000000,70398,QUEtiapine 400 mg tablet 100 each BLIST PACK,9.21
637000000,704031,benzocaine 20 % 9 g Tube,18.25
637000000,704031,benzocaine 20 % 30 g Jar,25.63
637000000,704031,benzocaine 20 % 5.25 g Tube,19.73
637000000,704031,benzocaine 20 % 28.4 g Tube,28.34
637000000,704031,benzocaine 20 % 9.4 g Tube,32.83
637000000,704031,benzocaine 20 % 14 g Tube,53.63
637000000,704031,benzocaine 20 % 7 g Tube,14.91
637000000,704032,sodium chloride 1 gram tablet 100 each Bottle,2.3
637000000,704054,Insulin for insulin pump use,94.85
637000000,704057,vitamin A 100 500 Unit/mL suspension 0.1 mL Syringe,2.02
637000000,704057,vitamin A 100 500 Unit/mL suspension 0.2 mL Syringe,2.03
637000000,704057,vitamin A 100 500 Unit/mL suspension 30 mL Bottle,69.31
637000000,704058,zinc sulfate 44 mg (10 mg zinc) 5 mL Cup,4.82
637000000,704058,zinc sulfate 44 mg (10 mg zinc) 250 mL Bottle,141.81
637000000,704058,zinc sulfate 44 mg (10 mg zinc) 0.01 mL Syringe,2.01
637000000,704058,zinc sulfate 44 mg (10 mg zinc) 0.1 mL Syringe,2.06
637000000,704058,zinc sulfate 44 mg (10 mg zinc) 0.25 mL Syringe,2.14
637000000,704058,zinc sulfate 44 mg (10 mg zinc) 0.5 mL Syringe,2.28
637000000,704058,zinc sulfate 44 mg (10 mg zinc) 1 mL Syringe,2.56
637000000,704122,oxyCODONE 20 mg/mL 30 mL Bottle,13
637000000,704122,oxyCODONE 20 mg/mL 1 mL Syringe,13.33
637000000,704177,sodium acetate 0.28% with heparin 1 unit/mL 50 mL Syringe,58
637000000,704189,Insulin for insulin pump use,62.96
637000000,704190,Insulin for insulin pump use,48.96
637000000,704191,Insulin for insulin pump use,135.41
637000000,704192,Insulin for insulin pump use,92.71
637000000,704193,Insulin injection,61.6
637000000,704194,Insulin injection,61.6
637000000,70434,ranolazine 500 mg tablet extended release 12 hr 60 each Bottle,24.43
637000000,704502,ketotifen 1 mg capsule  extended release 1 each Bottle,5.08
637000000,704542,desvenlafaxine 50 mg tablet extended release 24 hr 100 each BLIST PACK,45.27
637000000,704542,desvenlafaxine 50 mg tablet extended release 24 hr 90 each Bottle,7.46
637000000,704615,hydrocortisone-pramoxine 1-1 % foam 10 g Can,460
637000000,704618,morphine 20 mg/mL 30 mL Bottle,10.21
637000000,704618,morphine 20 mg/mL 120 mL Bottle,10.19
637000000,704618,morphine 20 mg/mL 1 mL Syringe,10.19
637000000,704633,metFORMIN XR 500 mg tablet extended release 24 hr 100 each BLIST PACK,5.26
637000000,704633,metFORMIN XR 500 mg tablet extended release 24 hr 50 each BLIST PACK,5.63
637000000,704633,metFORMIN XR 500 mg tablet extended release 24 hr 1 each BLIST PACK,5.63
637000000,704633,metFORMIN XR 500 mg tablet extended release 24 hr 500 each Bottle,5.08
637000000,704633,metFORMIN XR 500 mg tablet extended release 24 hr 100 each Bottle,5.11
637000000,704643,thiamine 100 mg tablet 100 each Bottle,2.05
637000000,704643,thiamine 100 mg tablet 100 each BLIST PACK,2.74
637000000,704643,thiamine 100 mg tablet 50 each BLIST PACK,2.25
637000000,704643,thiamine 100 mg tablet 1 each BLIST PACK,2.25
637000000,704643,thiamine 100 mg tablet 30 each BLIST PACK,2.96
637000000,70472,lubiprostone 24 mcg capsule 60 each Bottle,11.67
637000000,704740,dimenhyDRINATE 12.5 mg tablet 1 partial tablet,2.01
637000000,704745,magnesium oxide 100 mg tablet 1 partial tablet,2.11
637000000,704756,sodium bicarbonate 1.5 % mouthwash 250 mL Bottle,71.88
637000000,704760,calcium carbonate 250 mg (100 mg calcium) tablet chewable 1 partial tablet,0.5
637000000,704776,amitriptyline 10 mg/mL suspension 120 mL Bottle,241.27
637000000,704806,PHENobarbital 4.05 mg tablet 1 partial tablet,11.47
637000000,704824,verapamil 50 mg/mL suspension 120 mL Bottle,7.25
637000000,704840,Granisetron hcl 1 mg oral,64.02
637000000,704846,amitriptyline 10 mg/mL solution 120 mL Bottle,242.83
637000000,704854,acetaminophen 32 mg/mL solution 10.15 mL BLIST PACK,0.5
637000000,704854,acetaminophen 32 mg/mL solution 20.3 mL BLIST PACK,0.5
637000000,704854,acetaminophen 32 mg/mL solution 10.15 mL Cup,0.5
637000000,704854,acetaminophen 32 mg/mL solution 20.3 mL Cup,0.5
637000000,704855,acetaminophen 32 mg/mL suspension 5 mL Cup,0.5
637000000,704855,acetaminophen 32 mg/mL suspension 120 mL Bottle,0.5
637000000,704855,acetaminophen 32 mg/mL suspension 118 mL Bottle,0.5
637000000,704855,acetaminophen 32 mg/mL suspension 1 mL Syringe,0.5
637000000,704855,acetaminophen 32 mg/mL suspension 1.5 mL Syringe,0.5
637000000,704855,acetaminophen 32 mg/mL suspension 15.6 mL Cup,0.5
637000000,704855,acetaminophen 32 mg/mL suspension 2.5 mL Syringe,0.5
637000000,704855,acetaminophen 32 mg/mL suspension 6.25 mL Cup,0.5
637000000,704855,acetaminophen 32 mg/mL suspension 12.5 mL Cup,0.5
637000000,704855,acetaminophen 32 mg/mL suspension 0.25 mL Syringe,0.5
637000000,704855,acetaminophen 32 mg/mL suspension 0.5 mL Syringe,0.5
637000000,704855,acetaminophen 32 mg/mL suspension 0.75 mL Syringe,0.5
637000000,704855,acetaminophen 32 mg/mL suspension 2 mL Syringe,0.5
637000000,704855,acetaminophen 32 mg/mL suspension 3 mL Syringe,0.5
637000000,704855,acetaminophen 32 mg/mL suspension 4 mL Syringe,0.5
637000000,704855,acetaminophen 32 mg/mL suspension 10.15 mL Cup,0.5
637000000,704855,acetaminophen 32 mg/mL suspension 20.3 mL Cup,0.5
637000000,704855,acetaminophen 32 mg/mL suspension 59 mL Bottle,0.5
637000000,704855,acetaminophen 32 mg/mL suspension 7.5 mL Cup,0.5
637000000,704909,oxyCODONE-acetaminophen 2.5-162.5 mg tablet 1 partial tablet,10.34
637000000,704934,chlorothiazide 62.5 mg tablet 1 partial tablet,5.41
637000000,704957,acetaminophen 81.25 mg tablet 1 partial tablet,0.5
637000000,704958,acetaminophen 125 mg tablet 1 partial tablet,0.5
637000000,704960,sennosides 30 mg/10 mL liquid 240 mL Bottle,2.47
637000000,704960,sennosides 30 mg/10 mL liquid 2.9 mL Syringe,2.27
637000000,704960,sennosides 30 mg/10 mL liquid 5.9 mL Cup,2.56
637000000,704960,sennosides 30 mg/10 mL liquid 8.8 mL Cup,2.83
637000000,70508,atomoxetine 80 mg capsule 30 each Bottle,7.25
637000000,70509,atomoxetine 100 mg capsule 30 each Bottle,6.8
637000000,705094,acetaminophen 40 mg tablet chewable 1 partial tablet,5.05
637000000,705096,lactase 750 units/7 drops drops 15 mL DROP BTL,66.09
637000000,705248,hypromellose 1.7 % drops 2 mL DROP BTL,119.39
637000000,705300,acetaZOLAMIDE 31.25 mg tablet 1 partial tablet,6.43
637000000,705301,brivaracetam 12.5 mg tablet 1 partial tablet,39.14
637000000,705302,brivaracetam 6.25 mg tablet 1 partial tablet,24.57
637000000,705303,clonazePAM 0.125 mg tablet 1 partial tablet,10.01
637000000,705304,lacosamide 12.5 mg tablet 1 partial tablet,38.14
637000000,705305,lamoTRIgine 6.25 mg tablet 1 partial tablet,5.02
637000000,705306,lamoTRIgine 37.5 mg tablet 1 partial tablet,5.21
637000000,705307,primidone 62.5 mg tablet 1 partial tablet,5.45
637000000,705308,salicylic acid-urea in Vanicream 5-10 % cream 120 g Jar,296.73
637000000,705356,sulfamethoxazole-trimethoprim 40-8 mg/mL suspension 473 mL Bottle,191.4
637000000,705356,sulfamethoxazole-trimethoprim 40-8 mg/mL suspension 10 mL Cup,10.85
637000000,705356,sulfamethoxazole-trimethoprim 40-8 mg/mL suspension 1 mL Syringe,5.58
