Off ID,Supply Name,Contact Date,Charge Code ID,Charge Code Name,Billed Charge
20087571,ACETAB CUP REGEN RINGLOC,09/10/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,5490.39
20092354,PLATE LAPIDUS ANCHORAGE 2MM,10/24/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,5503.2
20096529,PLATE LAPIDUS ANCHORAGE RIGHT ,08/09/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,5503.2
20093021,PLATE HUMERAL PROX 10HOLE LEFT,05/17/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,5586
20098239,TIBIAL COMPONENT TRIATHALON 3 ,03/21/2018,27010970,HC OR 278 IMPLANT SURG SUPPLIES,5604
20096513,TIBIAL COMPONENT TRIATHALON 4 ,09/10/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,5604
20096917,TIBIAL COMPONENT TRIATHALON 5 ,09/10/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,5604
20096301,TIBIAL COMPONENT TRIATHALON 6 ,09/18/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,5604
20094168,PLATE CONDYLAR 4.5X266LT12HOLE,05/20/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,5604.72
20092905,LINER ACETABULAR 32MM SZ23,05/17/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,5616
20087888,LINER ACETABULAR 36MM,05/17/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,5616
20095253,NAIL HUMERAL 7 X,02/01/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,5633.76
20089487,NAIL HUMERAL 9X260,05/22/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,5633.76
20091186,TIBIAL BEARING E1 VANGUARD,05/17/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,5640
20095206,PLATE POLYAXIAL NCULARSHORTT10,10/25/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,5658
20092647,ACETAB LINER RINGLOC XL,05/17/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,5661
20095979,TIBIAL COMPONENT TRIATHALON 7 ,09/10/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,5661
20096328,TIBIAL COMPONENT TRIATHALON 8 ,09/10/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,5661
20096496,ALLOGRAFT LORDOTIC 6X11X14,12/13/2016,27070320,HC OR 278 Q4131 SKIN SUBS PER SQ CM,5685
20096661,ALLOGRAFT LORDOTIC 7X11X14,01/13/2017,27070320,HC OR 278 Q4131 SKIN SUBS PER SQ CM,5685
20096679,ALLOGRAFT LORDOTIC 8X11X14,02/07/2017,27070320,HC OR 278 Q4131 SKIN SUBS PER SQ CM,5685
20097867,ARTHROCELL 2.5ML,12/19/2017,27010429,HC OR 278 C1762 CONN TISS HUMAN INC FASCIA,5700
20092472,PLATE ALTA FULL 7MM,05/17/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,5700
20085681,NAIL T2 TIBIAL 8X330 MM,07/06/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,5748
20086598,NAIL TIBIAL T2 9X240MM,07/06/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,5748
20088283,HEAD FEMORAL SKIRTLESS,05/19/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,5775
20092662,GRAFT FUSION BIOLINE 8X80,05/20/2016,27010440,HC OR 278 C1768 GRAFT VASCULAR,5820
20090351,ACETAB SHELL LT HOLE 50MM SZ23,05/17/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,5844
20095746,ACETAB SHELL LT HOLE 52MM SZ23,01/09/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,5844
20095747,ACETAB SHELL LT HOLE 54MM SZ24,05/25/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,5844
20095748,ACETAB SHELL LT HOLE 58MM SZ25,05/25/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,5844
20090324,SHELL ACETABULAR 56MM SIZE 24 ,05/17/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,5844
20093782,BONE PUTTY DBM PLUS,02/07/2017,27010429,HC OR 278 C1762 CONN TISS HUMAN INC FASCIA,5847
20094738,PLATE 4.5 LCP 12 HOLE 313MM,05/20/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,5852.88
20096725,PLATE TIBIAL 3.5MM 10HOLE LEFT,02/16/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,5862.63
20095207,PLATE POLYAXIAL OMM,07/06/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,5871
20089647,TIBIAL BEARING INSERT TRIATX3 ,05/19/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,5889
20095752,HEAD HUM BIPO 46X21X50,05/26/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,5931
20091968,HEAD IMPLANT 10X24MM,05/17/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,5931
20097214,AMNIOFIX INJECTABLE 160MG,06/05/2017,27010970,HC OR 278 IMPLANT SURG SUPPLIES,5985
20095133,PLATE CONDYLAR 4.5X301RT14HOLE,05/20/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,5989.92
20092450,CHARGING SYSTEM MEDTRONIC,07/13/2016,27010963,HC OR 271 NON-STERILE SURG SUPPLIES,6000
20098382,GLENOSPHERE CONCENTRIC 32X2,05/16/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6000
20097737,GLENOSPHERE CONCENTRIC 32X6,11/02/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6000
20098464,GLENOSPHERE CONCENTRIC 36X2,06/25/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6000
20098466,HUMERAL CUP,06/25/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6000
20097729,HUMERAL CUP REUNION 32MMX4MM,11/02/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6000
20092893,SUTURE ANCHOR PUSHLOCK AR1923 ,03/08/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,6000
20097593,HUMERAL HEAD REUNION TSA 44X16,09/25/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6153.84
20095208,PLATE POLYAXIAL 6MM,07/06/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,6189
20086423,COMPONENT FEM 72.5 LT VANGRD,03/06/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6217.95
20096848,FEMORAL COM PERSO CR ST LT S10,03/07/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6217.95
20097271,FEMORAL COM PERSO CR ST LT S5 ,03/07/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6217.95
20096849,FEMORAL COM PERSO CR ST RT S9 ,03/07/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6217.95
20096751,FEMORAL COMP PERSONA CR LT 9,03/07/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6217.95
20096749,FEMORAL COMP PERSONA PS LT 8,03/07/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6217.95
20086948,FEMORAL COMPONET 72.5MM RIGHT ,03/05/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6217.95
20096983,FEMUR PERSONA STAND CR RT SZ 5,03/07/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6217.95
20096847,PERSONA FEM NARROW CR,03/07/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6217.95
20097272,PERSONA FEM NARROW CR LT SZ 11,03/07/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6217.95
20081823,VAN PS OPEN INTL FEM LT 75,03/06/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6217.95
20081834,VANGUARD CR ILOK FEM LT 55,03/05/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6217.95
20081835,VANGUARD CR ILOK FEM LT 57.5,03/05/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6217.95
20081836,VANGUARD CR ILOK FEM LT 60,03/05/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6217.95
20081837,VANGUARD CR ILOK FEM LT 62.5,03/05/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6217.95
20081838,VANGUARD CR ILOK FEM LT 65,03/05/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6217.95
20081839,VANGUARD CR ILOK FEM LT 67.5,03/05/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6217.95
20081840,VANGUARD CR ILOK FEM LT 70,03/05/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6217.95
20081841,VANGUARD CR ILOK FEM LT 75,03/05/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6217.95
20081842,VANGUARD CR ILOK FEM LT 80,03/05/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6217.95
20081826,VANGUARD CR ILOK FEM RT 57.5,08/01/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6217.95
20081827,VANGUARD CR ILOK FEM RT 60,03/06/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6217.95
20081828,VANGUARD CR ILOK FEM RT 62.5,03/05/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6217.95
20081829,VANGUARD CR ILOK FEM RT 65,03/05/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6217.95
20081830,VANGUARD CR ILOK FEM RT 67.5,03/05/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6217.95
20081831,VANGUARD CR ILOK FEM RT 70,03/05/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6217.95
20081832,VANGUARD CR ILOK FEM RT 75,03/05/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6217.95
20081833,VANGUARD CR ILOK FEM RT 80,03/05/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6217.95
20097758,FEM STEM ACCOLADE C 132DE #7,12/04/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6234
20098484,FEM STEM ACCOLADE C CS 132NK#2,07/02/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6234
20098649,FEM STEM ACCOLADE S4 V40 158MM,09/18/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6234
20097829,FEM STEM ACCOLADE S6 V40 158MM,12/08/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6234
20097634,STEM FEM ACCOLADEII SZ3 35X131,05/22/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6234
20097694,STEM FEM ACOLADE127D S4 35X137,10/23/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6234
20098563,STEM FEM ACOLADE127D S6 37X114,08/13/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6234
20091609,FEM COMP TWIN PEG MED OXF,03/06/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6271.65
20085775,HEAD HUMERAL 48X19MM BIO-MOD,05/17/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6273
20098106,AMNIOFILL 1000.0MG,02/13/2018,63070013,HC OR 636 Q4100 SKIN SUBSTITUTE NOT OTHERWISE SPECIFIED,6300
20085930,NAIL TIBIAL T2 11X375MM,12/26/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6340.8
20096913,STEM TIBIAL OSS 13X150MM,03/06/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6348.9
20081404,FEM STEM EON+#6 HOW,05/18/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6352.5
20097842,PLATE SMALL MID FOOT FUSION,12/12/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,6408
20098369,BONE FILLER OSTEOBOOST 10CC,05/15/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,6450
20095911,COMPONENT FEMORAL CR #7 RIGHT ,06/01/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6487.26
20094209,TIBIAL BEARING NCONS 10X71X75 ,05/17/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6534
20094754,TIBIAL BEARING VANGUARD DCM 12,06/30/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6534
20087793,SHELL ACETABULAR 58MM,05/17/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6549
20088595,PLATE COMP 4 HOLE INTERGRA,11/27/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,6557.85
20096602,SPACER CEMENT HIPSTEM 15X155MM,01/10/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6570
20089598,COMPONE TIBIAL UNI LT B OXFORD,11/01/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6588.45
20095944,AMNIOFIX WRAP 4X6CM,01/09/2018,27010429,HC OR 278 C1762 CONN TISS HUMAN INC FASCIA,6597
20097733,BASEPLATE GLENOID 28MM,11/02/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6600
20097586,TIBIAL BEARING VANGAR 10X63X67,09/20/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6649.2
20097587,TIBIAL BEARING VANGAR 24X63X67,09/20/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6649.2
20095880,GRAFT FUSION BIOLINE 7X80,06/22/2016,27010440,HC OR 278 C1768 GRAFT VASCULAR,6720
20096687,STEM OSS IM CEMENTED 13X225,03/06/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6765.75
20098275,CEMENT AVAMAX PLUS BC,04/09/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,6766.68
20098274,CEMENT VERTAPLEX HV BC,04/09/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,6766.68
20087757,GRAFT ALLOMAX 7X10,04/17/2017,27010429,HC OR 278 C1762 CONN TISS HUMAN INC FASCIA,6813
20085895,NAIL TIBIAL T2 8X240MM,07/06/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6846
20085896,NAIL TIBIAL T2 8X255MM,07/06/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6846
20085897,NAIL TIBIAL T2 8X270MM,07/06/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6846
20085900,NAIL TIBIAL T2 8X315MM,07/06/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6846
20085901,NAIL TIBIAL T2 8X360MM,07/06/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6846
20085902,NAIL TIBIAL T2 8X375MM,07/06/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6846
20085903,NAIL TIBIAL T2 8X390MM,07/06/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6846
20085904,NAIL TIBIAL T2 8X405MM,07/06/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6846
20094755,FEMORAL COMPONET RT VANG 62.5 ,06/30/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6858
20081818,VAN PS OPEN INTL FEM LT 60,07/29/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6858
20094155,VAN PS OPEN INTL FEM LT 72.5,05/17/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6858
20081808,VAN PS OPEN INTL FEM RT 57.5,05/18/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6858
20080378,VAN PS OPEN INTL FEM-RT 70,05/18/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6858
20093768,BASEPLATE SHOULDER REVERSE 25 ,05/10/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6900
20089984,HEAD HUMERAL OFFSET 18X40MM,05/17/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6930
20090026,HEAD HUMERAL SHOULDER 18MM,05/17/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6930
20090025,HEAD HUMERAL SHOULDER 21MM,05/17/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,6930
20098238,FEMORAL CR TRIATHLON LT 4,03/21/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,7005
20097576,FEMORAL CR TRIATHLON LT 5,08/07/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,7005
20096520,FEMORAL CR TRIATHLON LT 6,09/18/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,7005
20098236,FEMORAL CR TRIATHLON RT 4,03/21/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,7005
20091969,SCREW IMPLANT STEM 8X28MM,02/01/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,7029
20092346,FEMORAL STEM TAPER LOC 7 X 134,03/06/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,7058.22
20092721,FEMORAL STEM TAPOR LOC 11X42,03/07/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,7058.22
20092432,FEMORAL STEM TAPOR LOC 12X144 ,03/06/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,7058.22
20092535,FEMORAL STEM TAPOR LOC 15X150 ,03/06/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,7058.22
20096249,FEMORAL STEM TAPOR LOC 17X154M,03/26/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,7058.22
20092431,FEMORAL STEM TAPOR LOC 5X130,03/06/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,7058.22
20092178,FEMORAL STEM TAPOR LOC 9X137,03/06/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,7058.22
20098348,STEM FEMO TPRLOC 15X150,05/09/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,7058.22
20097338,STEM FEMORAL TAPERLOC 17X156,10/22/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,7058.22
20096907,STEM FEMORAL TAPERLOC 18X156,03/07/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,7058.22
20091490,STEM TPRLOC COMPLETE OFFSET8MM,03/07/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,7058.22
20091489,STEM TPRLOC COMPLETE OFFSET9MM,04/03/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,7058.22
20091491,STEM TPRLOC COMPLETE STD 11MM ,03/07/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,7058.22
20091492,STEM TPRLOC COMPLETE STD 12MM ,03/07/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,7058.22
20095960,STEM TPRLOC COMPLETE STD 14MM ,03/07/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,7058.22
20096247,STEM TPRLOC COMPLETE STD13X146,03/07/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,7058.22
20096744,STEM TPRLOC COMPLETE XR 11X142,03/07/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,7058.22
20098820,STEM TPRLOC COMPLETE XR 14X142,11/14/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,7058.22
20091353,TAPERLOC STEM PORCOUS COATED 9,05/22/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,7058.22
20095981,FEMORAL CR TRIATHLON LT 7,08/02/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,7077
20096300,FEMORAL CR TRIATHLON RT 6,10/26/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,7077
20096714,FEMORAL CR TRIATHLON RT 7,02/15/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,7077
20093615,LINER ACETABULAR +5 SZ 23,05/17/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,7095
20093780,TRAY SHOULDER HUMERAL 44,05/10/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,7245
20084518,NAIL T2 FEMORAL,07/06/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,7281
20097513,ALLOGRAFT GRAFTLINK,08/30/2017,27010429,HC OR 278 C1762 CONN TISS HUMAN INC FASCIA,7320
20097266,ARTICULAR INSERT SZ1-2 11MM,06/19/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,7350
20093452,CAGE PEEK 114X18X22,05/17/2016,27010970,HC OR 278 IMPLANT SURG SUPPLIES,7500
20098800,STENT ESOPHAGEAL L120 DIA 19,11/13/2018,27010459,HC OR 278 C1874 STENT COATED COV W/DEL SYS,7500
20098814,STENT ESOPHAGEAL L120 DIA 23,11/13/2018,27010459,HC OR 278 C1874 STENT COATED COV W/DEL SYS,7500
20094790,TIBIAL TRAY W LOCK BAR 71,03/06/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,7544.46
20094206,TIBIAL TRAY W LOCKING BAR 75,03/06/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,7544.46
20097218,TIBIAL TRAY W LOCKING BAR 83,03/06/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,7544.46
20087538,COMPARENT TIB UNI RT OXFORD,05/17/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,7548
20087101,COMPONET TIBIAL UNI LT OXFORD ,05/17/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,7548
20085905,NAIL TIBIAL T2 8X420MM,07/06/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,7548
20085907,NAIL TIBIAL T2 9X270MM,07/06/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,7548
20084712,FEMORAL COMP SZ D LT MED/RT LA,07/06/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,7591.2
20086432,TRAY STEM TIBIA 71MM INTERLOK ,02/01/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,7641
20097492,STAPLER MESH FIX RELIATACK,12/06/2017,27010074,HC OR 278 C1781 IMPLANTS MESH,7662.72
20093738,STEM FEM ECHO PRESS FIT 7X120 ,05/17/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,7704
20092980,STEM FEMORAL ECHO PRESS 8,05/17/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,7704
20087402,STEM HIP 10X135,05/17/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,7704
20092586,STEM HIP PRESS FIT 9MM,05/26/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,7704
20090404,BALLOON RFA 360 EXPRESS,09/26/2018,27010430,HC OR 278 C1725 CATH TRANSLUMIN NON LASER,7707
20094753,TIBIAL TRAY W LOCK BAR 67 14,09/20/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,7777.8
20092627,TIBIAL TRAY W/LOCK BAR SCREW63,02/01/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,7777.8
20091610,NAIL HUMERAL T2 LONG LEFT280ML,06/29/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,7845
20084680,NAIL T2 FEMORAL 12X440MM,07/06/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,7863
20092275,PLATE FULL TI 6MM,05/17/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,7890
20087651,COMPONET TIBIAL UNI RT OXFORD ,05/17/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,7926
20087815,TIBIAL COMP UNI RT SIZE C,02/01/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,7926
20096037,GRAFT STRAVIX PLA TISSUE 3X6CM,02/01/2017,27010429,HC OR 278 C1762 CONN TISS HUMAN INC FASCIA,8100
20081825,VANGUARD CR ILOK FEM RT 55,08/31/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,8125.77
20081845,VANGUARD CR POR FEM RT 60,08/31/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,8125.77
20091513,ARTHROFLEX40X70X1.5 28SQ CM/UN,10/25/2017,63070007,"HC OR 636 Q4125 ARTHROFLEX, PER SQ CM",8229
20094896,ACCOLADE 2 HIP STEM SZ 3 127,01/10/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,8310
20095150,ACCOLADE 2 HIP STEM SZ 6 127,12/05/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,8310
20094476,ACCOLADE 2 HIP STEM SZ 7 114,10/24/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,8310
20094751,ACCOLADE 2 HIP STEM SZ 8 117,12/27/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,8310
20097755,HIP STEM ACCOLADE II 132DG S 3,12/04/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,8310
20097726,HIP STEM ACCOLADE II 132DG S 4,12/04/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,8310
20098107,HIP STEM ACCOLADE II 132DG S 5,02/08/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,8310
20097383,HIP STEM ACCOLADE II 132DG S 6,12/05/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,8310
20098424,HIP STEM ACCOLADE II 132DG S 7,06/04/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,8310
20097852,HIP STEM ACCOLADE II 132DG S 8,12/12/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,8310
20097711,HIP STEM ACCOLADE II S9 37X120,10/26/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,8310
20097797,HIP STEM ACCOLADE IIS11 40X126,12/04/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,8310
20097483,STEM FEM ACCOLADEII SZ 4 127DG,12/05/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,8310
20097503,STEM FEM ACCOLADEII SZ 5 127DG,01/24/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,8310
